Timestamp (mm:ss.SSS),ECG Value
05:47.830,1754.250
05:47.826,1827.000
05:47.825,1877.750
05:47.821,1852.750
05:47.820,1856.000
05:47.816,1844.000
05:47.815,1748.750
05:47.811,1844.000
05:47.810,1666.500
05:47.806,1856.500
05:47.805,1702.500
05:47.801,1863.500
05:47.800,1752.500
05:47.796,1895.000
05:47.795,1779.000
05:47.791,1933.000
05:47.790,1777.750
05:47.786,1942.750
05:47.785,1757.000
05:47.781,1940.000
05:47.780,1739.750
05:47.776,1952.750
05:47.775,1762.250
05:47.771,1998.000
05:47.770,1769.500
05:47.766,2019.500
05:47.765,1758.750
05:47.761,2013.250
05:47.760,1741.250
05:47.756,2001.000
05:47.755,1757.000
05:47.751,1996.250
05:47.750,1810.250
05:47.746,1980.250
05:47.745,1836.000
05:47.741,1965.000
05:47.740,1822.000
05:47.736,1976.000
05:47.735,1875.750
05:47.731,1989.750
05:47.730,1940.750
05:47.726,2006.250
05:47.725,2004.250
05:47.721,1979.500
05:47.720,2030.750
05:47.716,1991.250
05:47.715,2021.000
05:47.711,1991.250
05:47.710,1970.750
05:47.706,1982.750
05:47.705,1922.000
05:47.701,1947.250
05:47.700,1892.250
05:47.696,1947.250
05:47.695,1860.500
05:47.691,1952.750
05:47.690,1862.000
05:47.686,1936.750
05:47.685,1896.000
05:47.681,1913.750
05:47.680,1891.750
05:47.676,1916.000
05:47.675,1800.750
05:47.671,1918.500
05:47.670,1698.000
05:47.666,1939.500
05:47.665,1724.500
05:47.661,1930.000
05:47.660,1823.250
05:47.656,1910.250
05:47.655,1840.500
05:47.651,1896.500
05:47.650,1844.250
05:47.646,1907.000
05:47.645,1850.000
05:47.641,1903.750
05:47.640,1845.500
05:47.636,1891.250
05:47.635,1836.000
05:47.631,1885.000
05:47.630,1800.750
05:47.626,1872.500
05:47.625,1766.500
05:47.621,1866.000
05:47.620,1760.750
05:47.616,1882.500
05:47.615,1764.000
05:47.611,1901.000
05:47.610,1802.250
05:47.606,1896.750
05:47.605,1815.250
05:47.601,1869.500
05:47.600,1790.500
05:47.596,1846.000
05:47.595,1801.250
05:47.591,1874.000
05:47.590,1852.750
05:47.586,1874.500
05:47.585,1887.000
05:47.581,1876.750
05:47.580,1837.000
05:47.575,1738.000
05:47.570,1698.000
05:38.072,1820.000
05:38.067,1818.750
05:38.063,1887.000
05:38.062,1818.250
05:38.058,1887.250
05:38.057,1810.250
05:38.053,1886.500
05:38.052,1814.500
05:38.048,1871.250
05:38.047,1824.000
05:38.043,1866.500
05:38.042,1816.000
05:38.038,1846.000
05:38.037,1808.750
05:38.033,1846.250
05:38.032,1803.250
05:38.028,1858.250
05:38.027,1801.500
05:38.023,1863.750
05:38.022,1801.750
05:38.018,1871.000
05:38.017,1817.250
05:38.013,1862.250
05:38.012,1851.000
05:38.008,1857.500
05:38.007,1860.750
05:38.003,1825.750
05:38.002,1889.000
05:37.998,1842.250
05:37.997,1929.250
05:37.993,1863.500
05:37.992,1965.750
05:37.988,1864.250
05:37.987,2003.750
05:37.983,1846.500
05:37.982,2001.000
05:37.978,1809.500
05:37.977,2011.750
05:37.973,1825.750
05:37.972,2005.000
05:37.968,1825.750
05:37.967,1966.250
05:37.963,1838.500
05:37.962,1936.750
05:37.958,1809.250
05:37.957,1905.500
05:37.953,1744.250
05:37.952,1889.000
05:37.948,1713.500
05:37.947,1877.750
05:37.943,1713.500
05:37.942,1873.750
05:37.938,1724.000
05:37.937,1868.500
05:37.933,1678.250
05:37.932,1849.750
05:37.928,1628.000
05:37.927,1846.750
05:37.923,1721.250
05:37.922,1842.000
05:37.918,2016.750
05:37.917,1842.500
05:37.913,2471.500
05:37.912,1854.500
05:37.908,3062.750
05:37.907,1859.500
05:37.903,3448.250
05:37.902,1846.750
05:37.898,3101.500
05:37.897,1841.750
05:37.893,2356.250
05:37.892,1854.250
05:37.888,1831.500
05:37.887,1839.000
05:37.883,1528.500
05:37.882,1835.500
05:37.878,1454.250
05:37.877,1840.500
05:37.873,1576.500
05:37.872,1841.250
05:37.868,1740.750
05:37.867,1838.500
05:37.863,1826.250
05:37.862,1835.000
05:37.858,1863.500
05:37.857,1833.500
05:37.853,1903.500
05:37.852,1837.250
05:37.848,1910.500
05:37.847,1837.500
05:37.843,1859.000
05:37.842,1831.000
05:37.838,1812.500
05:37.837,1815.750
05:37.833,1804.500
05:37.832,1841.250
05:37.828,1841.750
05:37.827,1851.250
05:37.823,1848.750
05:37.822,1843.000
05:37.818,1853.500
05:37.817,1820.750
05:37.813,1846.250
05:37.812,1824.500
05:37.808,1828.000
05:37.807,1840.500
05:37.803,1823.250
05:37.802,1852.250
05:37.798,1839.000
05:37.797,1836.750
05:37.793,1859.750
05:37.792,1841.500
05:37.788,1867.500
05:37.787,1846.750
05:37.783,1871.750
05:37.782,1836.250
05:37.778,1885.250
05:37.777,1841.000
05:37.773,1923.500
05:37.772,1849.250
05:37.768,1965.000
05:37.767,1850.750
05:37.763,2006.000
05:37.762,1855.500
05:37.758,2053.250
05:37.757,1858.500
05:37.753,2087.000
05:37.752,1847.750
05:37.748,2067.250
05:37.747,1838.750
05:37.743,2014.000
05:37.742,1830.500
05:37.738,1976.000
05:37.737,1824.250
05:37.733,1960.750
05:37.732,1840.000
05:37.728,1925.500
05:37.727,1835.500
05:37.723,1918.000
05:37.722,1832.250
05:37.718,1909.750
05:37.717,1834.250
05:37.713,1898.750
05:37.712,1805.750
05:37.708,1870.000
05:37.707,1774.000
05:37.703,1889.500
05:37.702,1786.750
05:37.698,1903.500
05:37.697,1803.000
05:37.693,1897.750
05:37.692,1806.750
05:37.688,1912.000
05:37.687,1819.750
05:37.683,1915.750
05:37.682,1808.750
05:37.678,1924.250
05:37.677,1815.750
05:37.673,1919.000
05:37.672,1854.000
05:37.668,1902.500
05:37.667,1893.000
05:37.663,1872.500
05:37.662,1908.500
05:37.658,1857.250
05:37.657,1938.250
05:37.653,1854.750
05:37.652,1955.750
05:37.648,1853.000
05:37.647,1984.750
05:37.643,1857.250
05:37.642,2013.750
05:37.638,1859.500
05:37.637,2034.750
05:37.633,1867.250
05:37.632,2025.250
05:37.628,1866.000
05:37.627,2017.250
05:37.623,1875.000
05:37.622,2019.500
05:37.618,1868.750
05:37.617,2028.250
05:37.613,1887.000
05:37.612,2036.500
05:37.608,1891.500
05:37.607,2030.000
05:37.603,1903.250
05:37.602,2016.250
05:37.598,1873.250
05:37.597,2011.500
05:37.593,1885.000
05:37.592,2017.500
05:37.588,1900.500
05:37.587,2020.500
05:37.583,1894.250
05:37.582,2010.500
05:37.578,1888.250
05:37.577,1996.750
05:37.573,1907.500
05:37.568,1920.500
05:28.071,1800.750
05:28.066,1813.250
05:28.064,2496.250
05:28.061,1803.750
05:28.059,3070.250
05:28.056,1790.250
05:28.054,3464.500
05:28.051,1785.500
05:28.049,3050.250
05:28.046,1811.500
05:28.044,2328.250
05:28.041,1801.750
05:28.039,1831.750
05:28.036,1792.500
05:28.034,1549.500
05:28.031,1792.000
05:28.029,1486.500
05:28.026,1799.500
05:28.024,1575.250
05:28.021,1815.500
05:28.019,1755.500
05:28.016,1855.250
05:28.014,1859.000
05:28.011,1882.250
05:28.009,1863.250
05:28.006,1865.500
05:28.004,1840.750
05:28.001,1834.500
05:27.999,1837.750
05:27.996,1851.500
05:27.994,1814.750
05:27.991,1880.750
05:27.989,1800.500
05:27.986,1933.500
05:27.984,1810.250
05:27.981,1979.500
05:27.979,1809.000
05:27.976,1998.500
05:27.974,1811.000
05:27.971,1995.000
05:27.969,1811.750
05:27.966,1978.750
05:27.964,1826.000
05:27.961,1971.250
05:27.959,1824.250
05:27.956,1989.000
05:27.954,1835.500
05:27.951,1993.000
05:27.949,1844.500
05:27.946,2002.000
05:27.944,1840.500
05:27.941,2017.000
05:27.939,1832.750
05:27.936,1970.750
05:27.934,1850.750
05:27.931,1948.750
05:27.929,1877.750
05:27.926,1976.750
05:27.924,1924.000
05:27.921,1981.750
05:27.919,1940.250
05:27.916,1983.750
05:27.914,1970.500
05:27.911,1999.500
05:27.909,2009.750
05:27.906,1963.250
05:27.904,1998.250
05:27.901,1921.250
05:27.899,1975.750
05:27.896,1909.500
05:27.894,1949.500
05:27.891,1904.000
05:27.889,1923.500
05:27.886,1926.750
05:27.884,1899.500
05:27.881,1936.750
05:27.879,1887.750
05:27.876,1913.750
05:27.874,1898.250
05:27.871,1899.750
05:27.869,1906.500
05:27.866,1888.000
05:27.864,1876.750
05:27.861,1916.000
05:27.859,1860.750
05:27.856,1926.250
05:27.854,1871.500
05:27.851,1936.250
05:27.849,1852.750
05:27.846,1942.750
05:27.844,1821.250
05:27.841,1935.500
05:27.839,1779.250
05:27.836,1943.250
05:27.834,1798.500
05:27.831,1970.500
05:27.829,1829.250
05:27.826,1986.750
05:27.824,1820.750
05:27.821,1944.750
05:27.819,1834.750
05:27.816,1840.000
05:27.814,1835.750
05:27.811,1795.250
05:27.809,1822.000
05:27.806,1824.000
05:27.804,1787.250
05:27.801,1848.500
05:27.799,1772.500
05:27.796,1809.500
05:27.794,1777.000
05:27.791,1742.750
05:27.789,1789.000
05:27.786,1731.750
05:27.784,1809.000
05:27.781,1773.250
05:27.779,1807.000
05:27.776,1797.500
05:27.774,1807.500
05:27.771,1786.500
05:27.769,1814.750
05:27.766,1791.750
05:27.764,1800.750
05:27.761,1788.500
05:27.759,1791.500
05:27.756,1740.500
05:27.754,1783.750
05:27.751,1672.750
05:27.749,1790.250
05:27.746,1613.000
05:27.744,1792.000
05:27.741,1593.500
05:27.739,1773.000
05:27.736,1612.500
05:27.734,1766.750
05:27.731,1578.750
05:27.729,1800.750
05:27.726,1605.750
05:27.724,1807.750
05:27.721,1806.500
05:27.719,1787.250
05:27.716,2035.000
05:27.714,1739.500
05:27.711,2460.250
05:27.709,1723.500
05:27.706,2983.000
05:27.704,1751.000
05:27.701,3355.500
05:27.699,1779.000
05:27.696,2966.750
05:27.694,1788.250
05:27.691,2275.750
05:27.689,1766.250
05:27.686,1782.000
05:27.684,1737.500
05:27.681,1535.000
05:27.679,1740.000
05:27.676,1497.500
05:27.674,1738.250
05:27.671,1585.500
05:27.669,1754.000
05:27.666,1740.500
05:27.664,1742.750
05:27.661,1813.250
05:27.659,1736.250
05:27.656,1831.250
05:27.654,1724.250
05:27.651,1812.250
05:27.649,1727.250
05:27.646,1800.500
05:27.644,1754.500
05:27.641,1814.000
05:27.639,1748.000
05:27.636,1814.000
05:27.634,1744.750
05:27.631,1817.750
05:27.629,1717.250
05:27.626,1803.500
05:27.624,1700.000
05:27.621,1788.250
05:27.619,1700.250
05:27.616,1776.750
05:27.614,1686.750
05:27.611,1771.250
05:27.609,1668.000
05:27.606,1802.500
05:27.604,1668.750
05:27.601,1787.250
05:27.599,1667.250
05:27.596,1791.750
05:27.594,1669.000
05:27.591,1797.000
05:27.589,1660.750
05:27.586,1814.500
05:27.584,1675.250
05:27.581,1817.500
05:27.579,1687.000
05:27.576,1841.250
05:27.574,1705.750
05:27.569,1712.000
05:18.067,1610.500
05:18.062,1609.250
05:18.060,1831.250
05:18.057,1615.250
05:18.055,1844.500
05:18.052,1600.500
05:18.050,1845.500
05:18.047,1567.750
05:18.045,1843.750
05:18.042,1580.000
05:18.040,1844.000
05:18.037,1588.250
05:18.035,1838.000
05:18.032,1586.750
05:18.030,1848.500
05:18.027,1595.000
05:18.025,1843.000
05:18.022,1603.750
05:18.020,1846.000
05:18.017,1609.250
05:18.015,1838.750
05:18.012,1605.500
05:18.010,1828.250
05:18.007,1593.500
05:18.005,1834.000
05:18.002,1593.000
05:18.000,1834.250
05:17.997,1621.000
05:17.995,1813.000
05:17.992,1622.250
05:17.990,1785.750
05:17.987,1652.500
05:17.985,1783.000
05:17.982,1669.250
05:17.980,1808.500
05:17.977,1699.500
05:17.975,1822.000
05:17.972,1741.250
05:17.970,1823.250
05:17.967,1800.000
05:17.965,1812.500
05:17.962,1805.250
05:17.960,1830.250
05:17.957,1789.000
05:17.955,1852.000
05:17.952,1739.000
05:17.950,1858.500
05:17.947,1693.750
05:17.945,1885.500
05:17.942,1684.250
05:17.940,1919.750
05:17.937,1681.500
05:17.935,1938.250
05:17.932,1647.500
05:17.930,1947.500
05:17.927,1622.500
05:17.925,1946.250
05:17.922,1612.000
05:17.920,1955.500
05:17.917,1607.250
05:17.915,1975.250
05:17.912,1595.250
05:17.910,1968.500
05:17.907,1577.750
05:17.905,1969.750
05:17.902,1599.500
05:17.900,1964.500
05:17.897,1631.000
05:17.895,1960.250
05:17.892,1642.000
05:17.890,1942.750
05:17.887,1625.250
05:17.885,1938.000
05:17.882,1608.750
05:17.880,1938.500
05:17.877,1587.500
05:17.875,1935.250
05:17.872,1603.750
05:17.870,1941.000
05:17.867,1621.750
05:17.865,1954.250
05:17.862,1636.000
05:17.860,1922.750
05:17.857,1639.250
05:17.855,1922.500
05:17.852,1633.500
05:17.850,1902.500
05:17.847,1627.000
05:17.845,1912.750
05:17.842,1607.000
05:17.840,1938.000
05:17.837,1583.500
05:17.835,1928.000
05:17.832,1577.750
05:17.830,1912.000
05:17.827,1586.250
05:17.825,1900.750
05:17.821,1619.000
05:17.820,1896.000
05:17.816,1642.250
05:17.815,1891.500
05:17.811,1655.500
05:17.810,1875.500
05:17.806,1665.250
05:17.805,1860.500
05:17.801,1658.750
05:17.800,1866.250
05:17.796,1623.250
05:17.795,1881.000
05:17.791,1586.250
05:17.790,1872.750
05:17.786,1579.000
05:17.785,1859.750
05:17.781,1607.500
05:17.780,1861.750
05:17.776,1648.000
05:17.775,1861.250
05:17.771,1670.500
05:17.770,1852.500
05:17.766,1677.500
05:17.765,1838.250
05:17.761,1672.250
05:17.760,1829.000
05:17.756,1623.250
05:17.755,1818.250
05:17.751,1579.250
05:17.750,1823.750
05:17.746,1596.000
05:17.745,1814.500
05:17.741,1641.000
05:17.740,1819.750
05:17.736,1635.250
05:17.735,1816.000
05:17.731,1638.750
05:17.730,1808.000
05:17.726,1641.250
05:17.725,1794.500
05:17.721,1637.250
05:17.720,1817.750
05:17.716,1633.500
05:17.715,1826.000
05:17.711,1637.250
05:17.710,1799.500
05:17.706,1630.000
05:17.705,1730.500
05:17.701,1620.000
05:17.700,1671.000
05:17.696,1630.750
05:17.695,1677.250
05:17.691,1677.000
05:17.690,1694.750
05:17.686,1660.750
05:17.685,1656.250
05:17.681,1628.500
05:17.680,1569.750
05:17.676,1593.750
05:17.675,1674.500
05:17.671,1579.250
05:17.670,1973.250
05:17.666,1594.250
05:17.665,2493.500
05:17.661,1641.000
05:17.660,3132.750
05:17.656,1655.500
05:17.655,3460.250
05:17.651,1690.500
05:17.650,2996.750
05:17.646,1717.250
05:17.645,2252.250
05:17.641,1750.500
05:17.640,1736.250
05:17.636,1794.250
05:17.635,1497.250
05:17.631,1831.750
05:17.630,1461.500
05:17.626,1843.250
05:17.625,1566.250
05:17.621,1833.250
05:17.620,1752.750
05:17.616,1830.000
05:17.615,1823.000
05:17.611,1844.000
05:17.610,1829.250
05:17.606,1890.750
05:17.605,1818.250
05:17.601,1917.250
05:17.600,1811.500
05:17.596,1897.000
05:17.595,1790.750
05:17.591,1837.500
05:17.590,1792.000
05:17.586,1799.000
05:17.585,1800.000
05:17.581,1813.250
05:17.580,1811.000
05:17.576,1835.250
05:17.575,1803.000
05:17.571,1848.500
05:17.570,1792.500
05:17.565,1792.000
05:08.063,1928.750
05:08.058,1861.750
05:08.058,1953.750
05:08.053,1849.750
05:08.053,1941.500
05:08.048,1836.500
05:08.048,1908.500
05:08.043,1841.000
05:08.043,1912.750
05:08.038,1835.500
05:08.038,1906.250
05:08.033,1833.500
05:08.033,1904.000
05:08.028,1841.250
05:08.028,1896.750
05:08.023,1855.000
05:08.023,1885.750
05:08.018,1849.000
05:08.018,1884.250
05:08.013,1806.500
05:08.013,1891.750
05:08.008,1750.000
05:08.008,1908.000
05:08.003,1731.250
05:08.003,1905.000
05:07.998,1731.250
05:07.998,1893.500
05:07.993,1722.500
05:07.993,1894.000
05:07.988,1684.250
05:07.988,1875.000
05:07.983,1615.750
05:07.983,1847.000
05:07.978,1756.500
05:07.978,1843.000
05:07.973,2085.000
05:07.973,1860.250
05:07.968,2628.250
05:07.968,1882.250
05:07.963,3247.250
05:07.963,1867.750
05:07.958,3495.250
05:07.958,1852.250
05:07.953,2927.000
05:07.953,1837.750
05:07.948,2200.250
05:07.948,1852.250
05:07.943,1738.000
05:07.943,1843.000
05:07.938,1516.750
05:07.938,1802.500
05:07.933,1519.000
05:07.933,1775.750
05:07.928,1652.000
05:07.928,1726.000
05:07.923,1785.000
05:07.923,1723.500
05:07.918,1839.000
05:07.918,1739.250
05:07.913,1854.750
05:07.913,1738.000
05:07.908,1855.750
05:07.908,1679.500
05:07.903,1840.000
05:07.903,1665.000
05:07.898,1849.750
05:07.898,1830.500
05:07.893,1868.000
05:07.893,2134.000
05:07.888,1862.750
05:07.888,2691.750
05:07.883,1852.000
05:07.883,3233.750
05:07.878,1824.750
05:07.878,3370.000
05:07.873,1829.750
05:07.873,2719.250
05:07.868,1849.750
05:07.868,2066.500
05:07.863,1855.000
05:07.863,1655.500
05:07.858,1850.250
05:07.858,1500.750
05:07.853,1852.500
05:07.853,1533.000
05:07.848,1854.750
05:07.848,1681.500
05:07.843,1863.250
05:07.843,1817.500
05:07.838,1887.250
05:07.838,1863.750
05:07.833,1916.250
05:07.833,1864.000
05:07.828,1947.750
05:07.828,1870.000
05:07.823,1967.750
05:07.823,1886.500
05:07.818,2017.750
05:07.818,1878.750
05:07.813,2051.000
05:07.813,1874.500
05:07.808,2070.750
05:07.808,1831.750
05:07.803,2030.000
05:07.803,1826.000
05:07.798,1994.750
05:07.798,1830.750
05:07.793,1966.500
05:07.793,1843.750
05:07.788,1970.750
05:07.788,1842.250
05:07.783,1964.500
05:07.783,1820.250
05:07.778,1928.750
05:07.778,1833.250
05:07.773,1894.500
05:07.773,1849.250
05:07.768,1877.250
05:07.768,1850.250
05:07.763,1878.500
05:07.763,1860.500
05:07.758,1880.500
05:07.758,1884.250
05:07.753,1888.750
05:07.753,1885.750
05:07.748,1882.750
05:07.748,1883.250
05:07.743,1881.750
05:07.743,1911.250
05:07.738,1877.000
05:07.738,1948.250
05:07.733,1897.000
05:07.733,2000.500
05:07.728,1903.250
05:07.728,2008.750
05:07.723,1887.750
05:07.723,1997.750
05:07.718,1884.500
05:07.718,1988.500
05:07.713,1885.000
05:07.713,1969.750
05:07.708,1883.250
05:07.708,1957.000
05:07.703,1883.750
05:07.703,1929.250
05:07.698,1868.000
05:07.698,1916.500
05:07.693,1865.000
05:07.693,1920.250
05:07.688,1872.250
05:07.688,1907.500
05:07.683,1882.750
05:07.683,1883.250
05:07.678,1880.750
05:07.678,1874.000
05:07.673,1879.500
05:07.673,1882.750
05:07.668,1865.250
05:07.668,1892.750
05:07.663,1862.250
05:07.663,1883.000
05:07.658,1878.000
05:07.658,1859.250
05:07.653,1892.500
05:07.653,1850.750
05:07.648,1891.500
05:07.648,1864.750
05:07.643,1890.250
05:07.643,1874.250
05:07.638,1882.750
05:07.638,1887.500
05:07.633,1883.000
05:07.633,1871.750
05:07.628,1892.750
05:07.628,1865.250
05:07.623,1878.750
05:07.623,1865.750
05:07.618,1875.250
05:07.618,1836.750
05:07.613,1866.250
05:07.613,1835.250
05:07.608,1874.750
05:07.608,1835.750
05:07.603,1870.750
05:07.603,1854.500
05:07.598,1878.500
05:07.598,1849.000
05:07.593,1869.750
05:07.593,1851.500
05:07.588,1869.750
05:07.588,1854.000
05:07.583,1851.000
05:07.583,1864.000
05:07.578,1848.000
05:07.578,1848.500
05:07.573,1862.750
05:07.573,1857.750
05:07.568,1845.000
05:07.568,1868.250
05:07.563,1847.250
04:58.059,1915.500
04:58.054,1446.000
04:58.054,1876.000
04:58.049,1444.750
04:58.049,1862.250
04:58.044,1450.500
04:58.044,1871.250
04:58.039,1452.500
04:58.039,1869.500
04:58.034,1452.750
04:58.034,1835.000
04:58.029,1458.250
04:58.029,1836.500
04:58.024,1483.500
04:58.024,1842.000
04:58.019,1512.750
04:58.019,1853.250
04:58.014,1531.750
04:58.014,1839.000
04:58.009,1548.500
04:58.009,1841.750
04:58.004,1608.000
04:58.004,1828.000
04:57.999,1644.500
04:57.999,1835.500
04:57.994,1686.000
04:57.994,1848.500
04:57.989,1726.250
04:57.989,1858.250
04:57.984,1740.750
04:57.984,1867.000
04:57.979,1726.000
04:57.979,1855.250
04:57.974,1691.000
04:57.974,1876.500
04:57.969,1655.250
04:57.969,1864.000
04:57.964,1629.750
04:57.964,1844.000
04:57.959,1613.500
04:57.959,1846.750
04:57.954,1597.000
04:57.954,1854.500
04:57.949,1566.000
04:57.949,1856.250
04:57.944,1534.750
04:57.944,1851.500
04:57.939,1530.750
04:57.939,1841.250
04:57.934,1534.000
04:57.934,1853.500
04:57.929,1545.500
04:57.929,1840.500
04:57.924,1543.000
04:57.924,1825.250
04:57.919,1539.250
04:57.919,1828.000
04:57.914,1552.500
04:57.914,1836.500
04:57.909,1564.250
04:57.909,1843.500
04:57.904,1577.000
04:57.904,1860.250
04:57.899,1593.250
04:57.899,1869.750
04:57.894,1591.500
04:57.894,1883.000
04:57.889,1584.500
04:57.889,1877.000
04:57.884,1598.250
04:57.884,1875.000
04:57.879,1607.000
04:57.879,1833.500
04:57.874,1607.250
04:57.874,1839.000
04:57.869,1604.000
04:57.869,1851.750
04:57.864,1613.250
04:57.864,1858.500
04:57.859,1623.750
04:57.859,1842.500
04:57.854,1633.250
04:57.854,1847.500
04:57.849,1621.250
04:57.849,1860.000
04:57.844,1623.000
04:57.844,1859.000
04:57.839,1633.750
04:57.839,1853.750
04:57.834,1630.750
04:57.834,1847.000
04:57.829,1644.250
04:57.829,1855.250
04:57.824,1648.750
04:57.824,1842.000
04:57.819,1648.500
04:57.819,1813.750
04:57.814,1636.250
04:57.814,1853.000
04:57.809,1634.750
04:57.809,1883.250
04:57.804,1643.750
04:57.804,1912.250
04:57.799,1662.000
04:57.799,1876.750
04:57.794,1670.750
04:57.794,1822.500
04:57.789,1671.750
04:57.789,1789.250
04:57.784,1667.000
04:57.784,1796.250
04:57.779,1666.250
04:57.779,1816.500
04:57.774,1639.750
04:57.774,1807.250
04:57.769,1635.750
04:57.769,1817.250
04:57.764,1637.750
04:57.764,1815.000
04:57.759,1665.500
04:57.759,1822.750
04:57.754,1686.500
04:57.754,1844.000
04:57.749,1689.500
04:57.749,1872.500
04:57.744,1708.750
04:57.744,1895.250
04:57.739,1726.000
04:57.739,1899.500
04:57.734,1758.000
04:57.734,1919.500
04:57.729,1785.250
04:57.729,1934.250
04:57.724,1815.000
04:57.724,1950.250
04:57.719,1849.250
04:57.719,1976.250
04:57.714,1885.250
04:57.714,1989.750
04:57.709,1890.250
04:57.709,2025.500
04:57.704,1892.750
04:57.704,2035.750
04:57.699,1912.500
04:57.699,2017.250
04:57.694,1911.500
04:57.694,1998.000
04:57.689,1921.750
04:57.689,2003.000
04:57.684,1926.000
04:57.684,2036.000
04:57.679,1923.500
04:57.679,2045.000
04:57.674,1929.500
04:57.674,2021.750
04:57.669,1929.750
04:57.669,2016.250
04:57.664,1929.500
04:57.664,2007.250
04:57.659,1952.500
04:57.659,2022.500
04:57.654,1942.250
04:57.654,2015.750
04:57.649,1926.750
04:57.649,1969.250
04:57.644,1938.250
04:57.644,1941.500
04:57.639,1936.000
04:57.639,1928.000
04:57.634,1945.750
04:57.634,1949.000
04:57.629,1953.500
04:57.629,1948.000
04:57.624,1962.000
04:57.624,1924.750
04:57.619,1965.500
04:57.619,1912.250
04:57.614,1956.000
04:57.614,1907.000
04:57.609,1951.250
04:57.609,1902.500
04:57.604,1950.500
04:57.604,1906.000
04:57.599,1971.500
04:57.599,1904.250
04:57.594,1958.500
04:57.594,1911.250
04:57.589,1973.250
04:57.589,1899.750
04:57.584,1980.500
04:57.584,1900.000
04:57.579,1985.750
04:57.579,1909.750
04:57.574,1980.750
04:57.574,1908.000
04:57.569,1987.250
